#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
139	0	0	0.00752425	1.68349	0.0022727	38.623	0	0	0.0775957	0	0
140	0	0	0.00752425	1.69325	0.0022727	38.623	0	0	0.0775957	0	0
141	0	0	0.00752425	1.70513	0.0022727	38.623	0	0	0.0775957	0	0
142	0	0	0.00752425	1.7175	0.0022727	38.623	0	0	0.0775957	0	0
143	0	0	0.00752425	1.72877	0.0022727	38.623	0	0	0.0775957	0	0
144	0	0	0.00752425	1.74083	0.0022727	38.623	0	0	0.0775957	0	0
145	0	0	0.00752425	1.75599	0.0022727	38.623	0	0	0.0775957	0	0
146	0	0	0.00752425	1.76731	0.0022727	38.623	0	0	0.0775957	0	0
147	0	0	0.00752425	1.77598	0.0022727	38.623	0	0	0.0775957	0	0
148	0	0	0.00752425	1.89744	0.0022727	38.623	0	0	0.0775957	0	0
149	0	0	0.00752425	1.92323	0.0022727	38.623	0	0	0.0775957	0	0
150	0	0	0.00752425	1.94938	0.0022727	38.623	0	0	0.0775957	0	0
151	0	0	0.00752425	1.97569	0.0022727	38.623	0	0	0.0775957	0	0
152	0	0	0.00752425	2.00105	0.0022727	38.623	0	0	0.0775957	0	0
153	0	0	0.00752425	2.02653	0.0022727	38.623	0	0	0.0775957	0	0
154	0	0	0.00752425	2.05176	0.0022727	38.623	0	0	0.0775957	0	0
155	0	0	0.00752425	2.07745	0.0022727	38.623	0	0	0.0775957	0	0
156	0	0	0.00752425	2.1024	0.0022727	38.623	0	0	0.0775957	0	0
157	0	0	0.00752425	2.12334	0.0022727	38.623	0	0	0.0775957	0	0
158	0	0	0.00752425	2.14651	0.0022727	38.623	0	0	0.0775957	0	0
159	0	0	0.00752425	2.14819	0.0022727	38.623	0	0	0.0775957	0	0
160	0	0	0.00752425	2.14819	0.0022727	38.623	0	0	0.0775957	0	0
161	0	0	0.00752425	2.14819	0.0022727	38.623	0	0	0.0775957	0	0
162	0	0	0.00752425	2.14819	0.0022727	38.623	0	0	0.0775957	0	0
163	0	0	0.00752425	2.14819	0.0022727	38.623	0	0	0.0775957	0	0
164	0	0	0.00752425	2.14819	0.0022727	38.623	0	0	0.0775957	0	0
165	0	0	0.00752425	2.14819	0.0022727	38.623	0	0	0.0775957	0	0
166	0	0	0.00752425	2.14819	0.0022727	38.623	0	0	0.0775957	0	0
167	0	0	0.00752425	2.14819	0.0022727	38.623	0	0	0.0775957	0	0
168	0	0	0.00752425	2.14819	0.0022727	38.623	0	0	0.0775957	0	0
