#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
1921	10.000000	0.00170517	0.0026474	2.10465	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1922	10.000000	0.00170517	0.0026474	2.10465	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1923	10.000000	0.00170517	0.0026474	2.10465	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1924	10.000000	0.00170517	0.0026474	2.10465	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1925	10.000000	0.00170517	0.0026474	2.10465	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1926	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1927	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1928	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1929	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1930	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1931	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1932	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1933	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1934	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1935	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1936	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1937	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1938	10.000000	0.00170517	0.0026474	2.10871	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1939	10.000000	0.00170517	0.0026474	2.12949	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1940	10.000000	0.00170517	0.0026474	2.13145	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1941	10.000000	0.00170517	0.0026474	2.13145	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1942	10.000000	0.00170517	0.0026474	2.13145	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1943	10.000000	0.00170517	0.0026474	2.13161	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1944	10.000000	0.00170517	0.0026474	2.13161	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1945	10.000000	0.00170517	0.0026474	2.13161	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1946	10.000000	0.00170517	0.0026474	2.13356	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1947	10.000000	0.00170517	0.0026474	2.13356	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1948	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1949	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1950	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1951	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1952	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1953	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1954	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1955	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1956	10.000000	0.00170517	0.0026474	2.13703	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
