#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
2139	1	0	2.91097e-07	0.973288	0.00021954	0.00695488	0	0	4.27682e-05	0	0.00249247
2140	1	0	2.90962e-07	0.97322	0.000219716	0.00695498	0	0	4.27483e-05	0	0.0024916
2141	1	0	2.90826e-07	0.973188	0.000219891	0.00695466	0	0	4.27284e-05	0	0.00249059
2142	1	0	2.90691e-07	0.973152	0.000219476	0.00695476	0	0	4.27085e-05	0	0.00248972
2143	1	0	2.90556e-07	0.973152	0.000219652	0.00695458	0	0	4.26887e-05	0	0.00248856
2144	1	0	2.90421e-07	0.973154	0.000219238	0.00695454	0	0	4.26689e-05	0	0.0024877
2145	1	0	2.90286e-07	0.973154	0.000219414	0.00695465	0	0	4.2649e-05	0	0.00248669
2146	1	0	2.90151e-07	0.973161	0.000219588	0.00695447	0	0	4.26293e-05	0	0.00248583
2147	1	0	2.90016e-07	0.973164	0.000219177	0.00695443	0	0	4.26095e-05	0	0.00248482
2148	1	0	2.89882e-07	0.973189	0.000219935	0.00695425	0	0	4.25897e-05	0	0.00248381
2149	1	0	2.89748e-07	0.973209	0.000219525	0.00695436	0	0	4.257e-05	0	0.00248295
2150	1	0	2.89608e-07	0.973157	0.000219682	0.00695391	0	0	4.25495e-05	0	0.0024819
2151	1	0	2.89474e-07	0.973175	0.000219274	0.00695401	0	0	4.25298e-05	0	0.00248089
2152	1	0	2.8934e-07	0.973198	0.000219447	0.00695383	0	0	4.25101e-05	0	0.00247989
2153	1	0	2.89206e-07	0.973214	0.000219619	0.00695365	0	0	4.24905e-05	0	0.00247903
2154	1	0	2.89072e-07	0.973232	0.00021979	0.00695376	0	0	4.24708e-05	0	0.00247803
2155	1	0	2.88939e-07	0.97324	0.000219385	0.00695343	0	0	4.24512e-05	0	0.00247717
2156	1	0	2.88805e-07	0.973255	0.000219556	0.00695369	0	0	4.24316e-05	0	0.00247617
2157	1	0	2.88672e-07	0.973258	0.000219153	0.00695336	0	0	4.2412e-05	0	0.00247518
2158	1	0	2.88538e-07	0.973272	0.000219324	0.00695347	0	0	4.23924e-05	0	0.00247418
2159	1	0	2.88405e-07	0.973275	0.000219495	0.00695314	0	0	4.23729e-05	0	0.00247333
2160	1	0	2.88272e-07	0.973271	0.000219665	0.00695325	0	0	4.23533e-05	0	0.00247233
2161	1	0	2.88139e-07	0.973293	0.000219264	0.00695293	0	0	4.23338e-05	0	0.00247148
2162	1	0	2.88006e-07	0.973303	0.000219434	0.00695318	0	0	4.23143e-05	0	0.00247048
